 Distribution of neutrino fluxes in the BS05(AGS,OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(AGS,OP) are given in the row below.
 
 6.058E+00 1.453E-02 8.254E-07 4.338E-01 4.508E-04 2.007E-02 1.445E-02 3.254E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
  cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
  [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.44385 4.473 0.321 4.148e-04 4.305e-22 3.585e-07 0.000e+00 2.451e-13 9.601e-18 0.000e+00 1.277e-14 1.763e-08 5.055e-09 
 0.44426 4.469 0.319 4.137e-04 4.192e-22 3.537e-07 0.000e+00 2.366e-13 9.241e-18 0.000e+00 1.231e-14 1.733e-08 4.941e-09 
 0.44467 4.464 0.317 4.127e-04 4.078e-22 3.489e-07 0.000e+00 2.284e-13 8.893e-18 0.000e+00 1.187e-14 1.703e-08 4.829e-09 
 0.44508 4.459 0.315 4.116e-04 3.964e-22 3.442e-07 0.000e+00 2.205e-13 8.555e-18 0.000e+00 1.143e-14 1.673e-08 4.720e-09 
 0.44549 4.455 0.313 4.106e-04 3.850e-22 3.396e-07 0.000e+00 2.127e-13 8.229e-18 0.000e+00 1.102e-14 1.644e-08 4.613e-09 
 0.44590 4.450 0.311 4.095e-04 3.736e-22 3.350e-07 0.000e+00 2.053e-13 7.914e-18 0.000e+00 1.061e-14 1.615e-08 4.508e-09 
 0.44631 4.445 0.309 4.085e-04 3.623e-22 3.305e-07 0.000e+00 1.980e-13 7.608e-18 0.000e+00 1.022e-14 1.587e-08 4.406e-09 
 0.44672 4.441 0.307 4.074e-04 3.509e-22 3.261e-07 0.000e+00 1.910e-13 7.313e-18 0.000e+00 9.839e-15 1.559e-08 4.306e-09 
 0.44713 4.436 0.305 4.064e-04 3.395e-22 3.217e-07 0.000e+00 1.842e-13 7.028e-18 0.000e+00 9.473e-15 1.532e-08 4.208e-09 
 0.44754 4.431 0.303 4.053e-04 3.281e-22 3.173e-07 0.000e+00 1.776e-13 6.753e-18 0.000e+00 9.119e-15 1.505e-08 4.112e-09 
 0.44795 4.427 0.301 4.043e-04 3.168e-22 3.131e-07 0.000e+00 1.712e-13 6.489e-18 0.000e+00 8.779e-15 1.479e-08 4.019e-09 
 0.44836 4.422 0.299 4.032e-04 3.054e-22 3.088e-07 0.000e+00 1.651e-13 6.234e-18 0.000e+00 8.450e-15 1.453e-08 3.927e-09 
 0.44877 4.418 0.297 4.022e-04 2.940e-22 3.047e-07 0.000e+00 1.592e-13 5.989e-18 0.000e+00 8.134e-15 1.428e-08 3.838e-09 
 0.44918 4.413 0.295 4.010e-04 2.826e-22 3.005e-07 0.000e+00 1.534e-13 5.753e-18 0.000e+00 7.828e-15 1.403e-08 3.751e-09 
 0.44959 4.408 0.294 3.999e-04 2.733e-22 2.964e-07 0.000e+00 1.480e-13 5.531e-18 0.000e+00 7.541e-15 1.378e-08 3.666e-09 
 0.45000 4.404 0.292 3.989e-04 2.659e-22 2.924e-07 0.000e+00 1.429e-13 5.324e-18 0.000e+00 7.272e-15 1.354e-08 3.584e-09 
 0.45041 4.399 0.290 3.979e-04 2.586e-22 2.885e-07 0.000e+00 1.379e-13 5.123e-18 0.000e+00 7.011e-15 1.331e-08 3.504e-09 
 0.45082 4.395 0.288 3.969e-04 2.512e-22 2.846e-07 0.000e+00 1.331e-13 4.929e-18 0.000e+00 6.759e-15 1.308e-08 3.426e-09 
 0.45123 4.390 0.286 3.958e-04 2.439e-22 2.808e-07 0.000e+00 1.285e-13 4.741e-18 0.000e+00 6.514e-15 1.285e-08 3.350e-09 
 0.45164 4.385 0.284 3.948e-04 2.365e-22 2.770e-07 0.000e+00 1.240e-13 4.559e-18 0.000e+00 6.277e-15 1.263e-08 3.275e-09 
 0.45205 4.381 0.282 3.938e-04 2.292e-22 2.733e-07 0.000e+00 1.196e-13 4.384e-18 0.000e+00 6.049e-15 1.241e-08 3.202e-09 
 0.45246 4.376 0.280 3.928e-04 2.218e-22 2.696e-07 0.000e+00 1.154e-13 4.216e-18 0.000e+00 5.828e-15 1.219e-08 3.131e-09 
 0.45287 4.372 0.278 3.917e-04 2.145e-22 2.660e-07 0.000e+00 1.113e-13 4.052e-18 0.000e+00 5.614e-15 1.198e-08 3.060e-09 
 0.45328 4.367 0.276 3.906e-04 2.079e-22 2.623e-07 0.000e+00 1.074e-13 3.897e-18 0.000e+00 5.411e-15 1.177e-08 2.992e-09 
 0.45369 4.363 0.274 3.896e-04 2.023e-22 2.588e-07 0.000e+00 1.037e-13 3.751e-18 0.000e+00 5.219e-15 1.156e-08 2.926e-09 
 0.45410 4.358 0.272 3.886e-04 1.968e-22 2.553e-07 0.000e+00 1.001e-13 3.610e-18 0.000e+00 5.032e-15 1.136e-08 2.861e-09 
 0.45451 4.353 0.270 3.876e-04 1.913e-22 2.519e-07 0.000e+00 9.659e-14 3.473e-18 0.000e+00 4.852e-15 1.117e-08 2.798e-09 
 0.45492 4.349 0.269 3.866e-04 1.858e-22 2.485e-07 0.000e+00 9.322e-14 3.341e-18 0.000e+00 4.678e-15 1.097e-08 2.736e-09 
 0.45533 4.344 0.267 3.856e-04 1.803e-22 2.452e-07 0.000e+00 8.995e-14 3.213e-18 0.000e+00 4.509e-15 1.078e-08 2.676e-09 
 0.45574 4.340 0.265 3.846e-04 1.748e-22 2.419e-07 0.000e+00 8.678e-14 3.090e-18 0.000e+00 4.346e-15 1.059e-08 2.617e-09 
 0.45615 4.335 0.263 3.836e-04 1.692e-22 2.386e-07 0.000e+00 8.371e-14 2.971e-18 0.000e+00 4.188e-15 1.041e-08 2.559e-09 
 0.45656 4.331 0.261 3.826e-04 1.637e-22 2.354e-07 0.000e+00 8.076e-14 2.856e-18 0.000e+00 4.036e-15 1.023e-08 2.502e-09 
 0.45697 4.326 0.259 3.815e-04 1.583e-22 2.322e-07 0.000e+00 7.788e-14 2.745e-18 0.000e+00 3.888e-15 1.005e-08 2.446e-09 
 0.45738 4.322 0.257 3.806e-04 1.541e-22 2.291e-07 0.000e+00 7.520e-14 2.643e-18 0.000e+00 3.751e-15 9.876e-09 2.393e-09 
 0.45779 4.317 0.255 3.796e-04 1.500e-22 2.260e-07 0.000e+00 7.260e-14 2.543e-18 0.000e+00 3.619e-15 9.705e-09 2.341e-09 
 0.45820 4.313 0.253 3.786e-04 1.458e-22 2.230e-07 0.000e+00 7.007e-14 2.447e-18 0.000e+00 3.490e-15 9.537e-09 2.290e-09 
 0.45861 4.308 0.251 3.776e-04 1.417e-22 2.200e-07 0.000e+00 6.762e-14 2.354e-18 0.000e+00 3.365e-15 9.371e-09 2.239e-09 
 0.45902 4.304 0.249 3.766e-04 1.375e-22 2.170e-07 0.000e+00 6.526e-14 2.264e-18 0.000e+00 3.245e-15 9.209e-09 2.190e-09 
 0.45943 4.299 0.248 3.757e-04 1.334e-22 2.141e-07 0.000e+00 6.296e-14 2.177e-18 0.000e+00 3.128e-15 9.049e-09 2.143e-09 
 0.45984 4.295 0.246 3.747e-04 1.292e-22 2.112e-07 0.000e+00 6.074e-14 2.093e-18 0.000e+00 3.015e-15 8.892e-09 2.096e-09 
 0.46025 4.291 0.244 3.737e-04 1.251e-22 2.084e-07 0.000e+00 5.860e-14 2.013e-18 0.000e+00 2.906e-15 8.738e-09 2.050e-09 
 0.46066 4.286 0.242 3.726e-04 1.209e-22 2.055e-07 0.000e+00 5.650e-14 1.934e-18 0.000e+00 2.800e-15 8.583e-09 2.004e-09 
 0.46107 4.282 0.240 3.717e-04 1.177e-22 2.028e-07 0.000e+00 5.456e-14 1.862e-18 0.000e+00 2.702e-15 8.435e-09 1.961e-09 
 0.46148 4.277 0.238 3.707e-04 1.145e-22 2.001e-07 0.000e+00 5.267e-14 1.792e-18 0.000e+00 2.607e-15 8.290e-09 1.918e-09 
 0.46189 4.273 0.236 3.698e-04 1.114e-22 1.974e-07 0.000e+00 5.084e-14 1.724e-18 0.000e+00 2.515e-15 8.146e-09 1.877e-09 
 0.46230 4.268 0.234 3.688e-04 1.083e-22 1.947e-07 0.000e+00 4.907e-14 1.659e-18 0.000e+00 2.426e-15 8.005e-09 1.836e-09 
 0.46270 4.264 0.232 3.679e-04 1.052e-22 1.921e-07 0.000e+00 4.735e-14 1.596e-18 0.000e+00 2.339e-15 7.867e-09 1.796e-09 
 0.46311 4.260 0.230 3.669e-04 1.020e-22 1.895e-07 0.000e+00 4.569e-14 1.534e-18 0.000e+00 2.255e-15 7.730e-09 1.757e-09 
 0.46352 4.255 0.228 3.660e-04 9.891e-23 1.870e-07 0.000e+00 4.408e-14 1.476e-18 0.000e+00 2.175e-15 7.596e-09 1.719e-09 
 0.46393 4.251 0.227 3.650e-04 9.579e-23 1.845e-07 0.000e+00 4.252e-14 1.419e-18 0.000e+00 2.097e-15 7.465e-09 1.682e-09 
 0.46434 4.246 0.225 3.640e-04 9.267e-23 1.820e-07 0.000e+00 4.101e-14 1.364e-18 0.000e+00 2.021e-15 7.334e-09 1.645e-09 
 0.46475 4.242 0.223 3.630e-04 8.989e-23 1.795e-07 0.000e+00 3.957e-14 1.312e-18 0.000e+00 1.949e-15 7.206e-09 1.609e-09 
 0.46516 4.238 0.221 3.620e-04 8.756e-23 1.771e-07 0.000e+00 3.821e-14 1.262e-18 0.000e+00 1.881e-15 7.081e-09 1.575e-09 
 0.46557 4.233 0.219 3.611e-04 8.523e-23 1.747e-07 0.000e+00 3.689e-14 1.215e-18 0.000e+00 1.815e-15 6.960e-09 1.541e-09 
 0.46598 4.229 0.217 3.602e-04 8.290e-23 1.724e-07 0.000e+00 3.561e-14 1.169e-18 0.000e+00 1.751e-15 6.839e-09 1.508e-09 
 0.46639 4.224 0.215 3.593e-04 8.057e-23 1.701e-07 0.000e+00 3.436e-14 1.125e-18 0.000e+00 1.689e-15 6.721e-09 1.476e-09 
 0.46680 4.220 0.213 3.583e-04 7.824e-23 1.678e-07 0.000e+00 3.316e-14 1.082e-18 0.000e+00 1.630e-15 6.605e-09 1.444e-09 
 0.46721 4.216 0.211 3.574e-04 7.591e-23 1.655e-07 0.000e+00 3.199e-14 1.040e-18 0.000e+00 1.572e-15 6.491e-09 1.413e-09 
 0.46762 4.211 0.209 3.565e-04 7.358e-23 1.633e-07 0.000e+00 3.086e-14 1.000e-18 0.000e+00 1.515e-15 6.378e-09 1.382e-09 
 0.46803 4.207 0.208 3.556e-04 7.125e-23 1.611e-07 0.000e+00 2.977e-14 9.615e-19 0.000e+00 1.461e-15 6.268e-09 1.353e-09 
 0.46844 4.203 0.206 3.546e-04 6.892e-23 1.589e-07 0.000e+00 2.871e-14 9.241e-19 0.000e+00 1.409e-15 6.158e-09 1.323e-09 
 0.46885 4.198 0.204 3.536e-04 6.690e-23 1.568e-07 0.000e+00 2.771e-14 8.924e-19 0.000e+00 1.359e-15 6.050e-09 1.295e-09 
 0.46926 4.194 0.202 3.527e-04 6.518e-23 1.547e-07 0.000e+00 2.676e-14 8.650e-19 0.000e+00 1.312e-15 5.946e-09 1.268e-09 
 0.46967 4.190 0.200 3.517e-04 6.345e-23 1.526e-07 0.000e+00 2.584e-14 8.371e-19 0.000e+00 1.267e-15 5.844e-09 1.241e-09 
 0.47008 4.185 0.198 3.509e-04 6.173e-23 1.506e-07 0.000e+00 2.495e-14 8.089e-19 0.000e+00 1.223e-15 5.743e-09 1.214e-09 
 0.47049 4.181 0.196 3.500e-04 6.001e-23 1.485e-07 0.000e+00 2.408e-14 7.802e-19 0.000e+00 1.180e-15 5.644e-09 1.188e-09 
 0.47090 4.177 0.194 3.491e-04 5.829e-23 1.466e-07 0.000e+00 2.324e-14 7.511e-19 0.000e+00 1.138e-15 5.547e-09 1.163e-09 
 0.47131 4.173 0.192 3.482e-04 5.656e-23 1.446e-07 0.000e+00 2.242e-14 7.216e-19 0.000e+00 1.098e-15 5.451e-09 1.138e-09 
 0.47172 4.168 0.190 3.472e-04 5.484e-23 1.426e-07 0.000e+00 2.162e-14 6.917e-19 0.000e+00 1.059e-15 5.356e-09 1.114e-09 
 0.47213 4.164 0.189 3.464e-04 5.312e-23 1.407e-07 0.000e+00 2.086e-14 6.615e-19 0.000e+00 1.021e-15 5.264e-09 1.090e-09 
 0.47254 4.160 0.187 3.454e-04 5.140e-23 1.388e-07 0.000e+00 2.011e-14 6.307e-19 0.000e+00 9.839e-16 5.171e-09 1.067e-09 
 0.47295 4.155 0.185 3.443e-04 4.986e-23 1.369e-07 0.000e+00 1.939e-14 5.913e-19 0.000e+00 9.489e-16 5.079e-09 1.043e-09 
 0.47336 4.151 0.183 3.434e-04 4.872e-23 1.351e-07 0.000e+00 1.875e-14 5.368e-19 0.000e+00 9.171e-16 4.993e-09 1.022e-09 
 0.47377 4.147 0.181 3.425e-04 4.758e-23 1.333e-07 0.000e+00 1.812e-14 4.849e-19 0.000e+00 8.862e-16 4.907e-09 1.000e-09 
 0.47418 4.143 0.179 3.416e-04 4.644e-23 1.315e-07 0.000e+00 1.750e-14 4.357e-19 0.000e+00 8.561e-16 4.823e-09 9.795e-10 
 0.47459 4.138 0.177 3.408e-04 4.530e-23 1.297e-07 0.000e+00 1.691e-14 3.893e-19 0.000e+00 8.270e-16 4.741e-09 9.591e-10 
 0.47500 4.134 0.175 3.399e-04 4.416e-23 1.280e-07 0.000e+00 1.633e-14 3.454e-19 0.000e+00 7.986e-16 4.659e-09 9.390e-10 
 0.47541 4.130 0.173 3.391e-04 4.302e-23 1.263e-07 0.000e+00 1.576e-14 3.041e-19 0.000e+00 7.710e-16 4.579e-09 9.192e-10 
 0.47582 4.126 0.172 3.382e-04 4.188e-23 1.246e-07 0.000e+00 1.522e-14 2.653e-19 0.000e+00 7.442e-16 4.501e-09 8.999e-10 
 0.47623 4.121 0.170 3.373e-04 4.074e-23 1.229e-07 0.000e+00 1.468e-14 2.290e-19 0.000e+00 7.181e-16 4.423e-09 8.809e-10 
 0.47664 4.117 0.168 3.365e-04 3.960e-23 1.213e-07 0.000e+00 1.417e-14 1.953e-19 0.000e+00 6.929e-16 4.347e-09 8.624e-10 
 0.47705 4.113 0.166 3.356e-04 3.846e-23 1.197e-07 0.000e+00 1.367e-14 1.639e-19 0.000e+00 6.685e-16 4.272e-09 8.441e-10 
 0.47746 4.109 0.164 3.347e-04 3.732e-23 1.181e-07 0.000e+00 1.318e-14 1.350e-19 0.000e+00 6.448e-16 4.198e-09 8.263e-10 
 0.47787 4.105 0.162 3.339e-04 3.618e-23 1.165e-07 0.000e+00 1.271e-14 1.084e-19 0.000e+00 6.218e-16 4.125e-09 8.088e-10 
 0.47828 4.100 0.160 3.330e-04 3.504e-23 1.149e-07 0.000e+00 1.226e-14 8.419e-20 0.000e+00 5.996e-16 4.054e-09 7.917e-10 
 0.47869 4.096 0.158 3.321e-04 3.390e-23 1.134e-07 0.000e+00 1.182e-14 6.226e-20 0.000e+00 5.780e-16 3.983e-09 7.749e-10 
 0.47910 4.092 0.157 3.313e-04 3.276e-23 1.118e-07 0.000e+00 1.139e-14 4.261e-20 0.000e+00 5.573e-16 3.915e-09 7.585e-10 
 0.47951 4.088 0.155 3.304e-04 3.162e-23 1.103e-07 0.000e+00 1.098e-14 2.518e-20 0.000e+00 5.372e-16 3.847e-09 7.425e-10 
 0.47992 4.084 0.153 3.295e-04 3.048e-23 1.088e-07 0.000e+00 1.059e-14 9.964e-21 0.000e+00 5.178e-16 3.780e-09 7.267e-10 
 0.48033 4.079 0.151 3.285e-04 2.945e-23 1.073e-07 0.000e+00 1.021e-14 0.000e+00 0.000e+00 4.992e-16 3.713e-09 7.111e-10 
 0.48074 4.075 0.149 3.276e-04 2.872e-23 1.059e-07 0.000e+00 9.855e-15 0.000e+00 0.000e+00 4.822e-16 3.649e-09 6.963e-10 
 0.48115 4.071 0.147 3.268e-04 2.800e-23 1.045e-07 0.000e+00 9.516e-15 0.000e+00 0.000e+00 4.657e-16 3.587e-09 6.819e-10 
 0.48156 4.067 0.145 3.260e-04 2.728e-23 1.031e-07 0.000e+00 9.187e-15 0.000e+00 0.000e+00 4.497e-16 3.525e-09 6.678e-10 
 0.48197 4.063 0.143 3.251e-04 2.656e-23 1.017e-07 0.000e+00 8.867e-15 0.000e+00 0.000e+00 4.341e-16 3.465e-09 6.539e-10 
 0.48238 4.059 0.142 3.243e-04 2.584e-23 1.004e-07 0.000e+00 8.558e-15 0.000e+00 0.000e+00 4.190e-16 3.405e-09 6.402e-10 
 0.48279 4.054 0.140 3.235e-04 2.512e-23 9.902e-08 0.000e+00 8.257e-15 0.000e+00 0.000e+00 4.044e-16 3.346e-09 6.269e-10 
 0.48320 4.050 0.138 3.226e-04 2.440e-23 9.768e-08 0.000e+00 7.966e-15 0.000e+00 0.000e+00 3.902e-16 3.289e-09 6.138e-10 
 0.48361 4.046 0.136 3.218e-04 2.367e-23 9.638e-08 0.000e+00 7.685e-15 0.000e+00 0.000e+00 3.766e-16 3.232e-09 6.010e-10 
 0.48402 4.042 0.134 3.210e-04 2.295e-23 9.509e-08 0.000e+00 7.413e-15 0.000e+00 0.000e+00 3.633e-16 3.176e-09 5.885e-10 
 0.48443 4.038 0.132 3.201e-04 2.223e-23 9.381e-08 0.000e+00 7.150e-15 0.000e+00 0.000e+00 3.506e-16 3.121e-09 5.762e-10 
 0.48484 4.034 0.130 3.193e-04 2.151e-23 9.255e-08 0.000e+00 6.897e-15 0.000e+00 0.000e+00 3.382e-16 3.068e-09 5.642e-10 
 0.48525 4.030 0.128 3.184e-04 2.079e-23 9.129e-08 0.000e+00 6.650e-15 0.000e+00 0.000e+00 3.262e-16 3.014e-09 5.523e-10 
 0.48566 4.026 0.127 3.175e-04 2.022e-23 9.007e-08 0.000e+00 6.419e-15 0.000e+00 0.000e+00 3.150e-16 2.962e-09 5.409e-10 
 0.48607 4.022 0.125 3.167e-04 1.968e-23 8.887e-08 0.000e+00 6.196e-15 0.000e+00 0.000e+00 3.041e-16 2.911e-09 5.297e-10 
 0.48648 4.017 0.123 3.159e-04 1.914e-23 8.768e-08 0.000e+00 5.979e-15 0.000e+00 0.000e+00 2.936e-16 2.861e-09 5.187e-10 
 0.48689 4.013 0.121 3.151e-04 1.860e-23 8.650e-08 0.000e+00 5.770e-15 0.000e+00 0.000e+00 2.834e-16 2.812e-09 5.080e-10 
 0.48730 4.009 0.119 3.143e-04 1.807e-23 8.534e-08 0.000e+00 5.567e-15 0.000e+00 0.000e+00 2.736e-16 2.764e-09 4.975e-10 
 0.48770 4.005 0.117 3.134e-04 1.753e-23 8.419e-08 0.000e+00 5.370e-15 0.000e+00 0.000e+00 2.640e-16 2.716e-09 4.871e-10 
 0.48811 4.001 0.115 3.126e-04 1.699e-23 8.306e-08 0.000e+00 5.180e-15 0.000e+00 0.000e+00 2.548e-16 2.669e-09 4.770e-10 
 0.48852 3.997 0.113 3.118e-04 1.650e-23 8.194e-08 0.000e+00 4.999e-15 0.000e+00 0.000e+00 2.460e-16 2.623e-09 4.671e-10 
 0.48893 3.993 0.112 3.110e-04 1.608e-23 8.085e-08 0.000e+00 4.825e-15 0.000e+00 0.000e+00 2.375e-16 2.578e-09 4.575e-10 
 0.48934 3.989 0.110 3.101e-04 1.565e-23 7.977e-08 0.000e+00 4.657e-15 0.000e+00 0.000e+00 2.293e-16 2.534e-09 4.481e-10 
 0.48975 3.985 0.108 3.093e-04 1.522e-23 7.869e-08 0.000e+00 4.494e-15 0.000e+00 0.000e+00 2.214e-16 2.490e-09 4.388e-10 
 0.49016 3.981 0.106 3.085e-04 1.479e-23 7.765e-08 0.000e+00 4.336e-15 0.000e+00 0.000e+00 2.138e-16 2.447e-09 4.298e-10 
 0.49057 3.977 0.104 3.077e-04 1.436e-23 7.661e-08 0.000e+00 4.184e-15 0.000e+00 0.000e+00 2.063e-16 2.405e-09 4.210e-10 
 0.49098 3.973 0.102 3.069e-04 1.393e-23 7.558e-08 0.000e+00 4.036e-15 0.000e+00 0.000e+00 1.991e-16 2.364e-09 4.123e-10 
 0.49139 3.969 0.100 3.061e-04 1.350e-23 7.456e-08 0.000e+00 3.893e-15 0.000e+00 0.000e+00 1.922e-16 2.323e-09 4.037e-10 
 0.49180 3.965 0.099 3.053e-04 1.310e-23 7.355e-08 0.000e+00 3.756e-15 0.000e+00 0.000e+00 1.855e-16 2.283e-09 3.954e-10 
 0.49221 3.961 0.097 3.045e-04 1.276e-23 7.256e-08 0.000e+00 3.626e-15 0.000e+00 0.000e+00 1.792e-16 2.244e-09 3.873e-10 
 0.49262 3.957 0.095 3.037e-04 1.242e-23 7.160e-08 0.000e+00 3.500e-15 0.000e+00 0.000e+00 1.731e-16 2.205e-09 3.794e-10 
 0.49303 3.953 0.093 3.029e-04 1.208e-23 7.064e-08 0.000e+00 3.378e-15 0.000e+00 0.000e+00 1.671e-16 2.167e-09 3.716e-10 
 0.49344 3.949 0.091 3.021e-04 1.173e-23 6.970e-08 0.000e+00 3.259e-15 0.000e+00 0.000e+00 1.614e-16 2.130e-09 3.640e-10 
 0.49385 3.945 0.089 3.014e-04 1.139e-23 6.877e-08 0.000e+00 3.144e-15 0.000e+00 0.000e+00 1.558e-16 2.094e-09 3.566e-10 
 0.49426 3.940 0.087 3.006e-04 1.105e-23 6.784e-08 0.000e+00 3.033e-15 0.000e+00 0.000e+00 1.503e-16 2.058e-09 3.492e-10 
 0.49467 3.936 0.086 2.996e-04 1.071e-23 6.689e-08 0.000e+00 2.923e-15 0.000e+00 0.000e+00 1.450e-16 2.021e-09 3.418e-10 
 0.49508 3.933 0.084 2.988e-04 1.045e-23 6.599e-08 0.000e+00 2.824e-15 0.000e+00 0.000e+00 1.401e-16 1.986e-09 3.349e-10 
 0.49549 3.929 0.082 2.980e-04 1.021e-23 6.512e-08 0.000e+00 2.729e-15 0.000e+00 0.000e+00 1.355e-16 1.953e-09 3.281e-10 
 0.49590 3.925 0.080 2.973e-04 9.968e-24 6.425e-08 0.000e+00 2.637e-15 0.000e+00 0.000e+00 1.310e-16 1.919e-09 3.215e-10 
 0.49631 3.921 0.078 2.965e-04 9.727e-24 6.339e-08 0.000e+00 2.547e-15 0.000e+00 0.000e+00 1.266e-16 1.887e-09 3.150e-10 
 0.49672 3.917 0.076 2.958e-04 9.486e-24 6.256e-08 0.000e+00 2.460e-15 0.000e+00 0.000e+00 1.224e-16 1.855e-09 3.087e-10 
 0.49713 3.913 0.074 2.950e-04 9.246e-24 6.172e-08 0.000e+00 2.376e-15 0.000e+00 0.000e+00 1.182e-16 1.823e-09 3.024e-10 
 0.49754 3.909 0.073 2.943e-04 9.005e-24 6.090e-08 0.000e+00 2.293e-15 0.000e+00 0.000e+00 1.142e-16 1.792e-09 2.963e-10 
 0.49795 3.905 0.071 2.935e-04 8.765e-24 6.009e-08 0.000e+00 2.213e-15 0.000e+00 0.000e+00 1.103e-16 1.761e-09 2.902e-10 
 0.49836 3.901 0.069 2.928e-04 8.524e-24 5.928e-08 0.000e+00 2.135e-15 0.000e+00 0.000e+00 1.065e-16 1.731e-09 2.843e-10 
 0.49877 3.897 0.067 2.920e-04 8.283e-24 5.849e-08 0.000e+00 2.060e-15 0.000e+00 0.000e+00 1.028e-16 1.701e-09 2.785e-10 
 0.49918 3.893 0.065 2.913e-04 8.043e-24 5.771e-08 0.000e+00 1.986e-15 0.000e+00 0.000e+00 9.923e-17 1.672e-09 2.728e-10 
 0.49959 3.889 0.063 2.905e-04 7.802e-24 5.694e-08 0.000e+00 1.915e-15 0.000e+00 0.000e+00 9.576e-17 1.643e-09 2.672e-10 
